building_id,mae,rmse,cvrmse,wape,cold_start,Strategy
1087,9.628725051879883,10.702222889104226,44.16413,39.734203,True,FedMetaTL
1091,85.39688110351562,91.07646705687755,43.20789,40.513416,False,FedMetaTL
1093,9.482184410095215,10.75685823484128,46.864315,41.31096,True,FedMetaTL
1128,16.828950881958008,18.173057248730192,22.414371,20.75657,False,FedMetaTL
1141,9.104650497436523,9.85375661715951,46.231018,42.716427,False,FedMetaTL
1152,196.87290954589844,199.81935200950883,51.17324,50.41867,False,FedMetaTL
1154,133.9544219970703,140.9957196823719,47.500465,45.128307,False,FedMetaTL
1158,97.26033782958984,110.07381667402788,47.011826,41.53927,False,FedMetaTL
1167,21.492956161499023,26.267763939157085,35.589016,29.119843,False,FedMetaTL
1191,230.98316955566406,239.91970499262874,54.642124,52.606815,False,FedMetaTL
1193,20.94205093383789,31.365742689327874,43.019417,28.72289,False,FedMetaTL
1211,11.797453880310059,15.443544015471725,27.408346,20.937466,False,FedMetaTL
1215,21.28468132019043,24.105278532408622,26.47064,23.37327,False,FedMetaTL
1218,131.9715576171875,163.55215266276687,57.452614,46.358982,False,FedMetaTL
1220,184.68771362304688,216.67542149780164,59.24514,50.498802,True,FedMetaTL
1235,136.29013061523438,148.43477629080053,50.253414,46.14178,False,FedMetaTL
1255,5.024924278259277,6.7041339248354,16.49811,12.365767,False,FedMetaTL
1262,27.480628967285156,33.53649190154659,34.595524,28.348425,False,FedMetaTL
1267,85.41206359863281,92.4673084122167,43.240757,39.94149,False,FedMetaTL
1268,7.829744338989258,9.86070626969524,23.46508,18.632092,False,FedMetaTL
1293,19.159467697143555,20.89224572410741,24.715796,22.665897,False,FedMetaTL
1317,190.17202758789062,197.38108564082324,51.860935,49.96679,False,FedMetaTL
1334,27.295291900634766,30.285881515000103,29.307356,26.413393,False,FedMetaTL
1341,12.805119514465332,13.352690442042594,114.36447,109.67458,False,FedMetaTL
1375,39.04418182373047,40.167111553931,31.674093,30.7886,True,FedMetaTL
1407,23.536144256591797,28.110261980516675,30.038565,25.150675,False,FedMetaTL
1419,9.99219036102295,10.297432544299308,106.26829,103.11822,False,FedMetaTL
1447,67.2741928100586,69.01863355169928,37.178165,36.23849,False,FedMetaTL
196,6.326207160949707,8.00846129231501,19.87556,15.700509,False,Personalized-FL
212,679.3519897460938,680.9494061602521,73.16721,72.99557,True,Personalized-FL
216,63.01303482055664,71.59036029731936,49.011597,43.13946,True,Personalized-FL
228,11.804777145385742,12.828817852977835,42.61088,39.20953,False,Personalized-FL
231,7.570297718048096,8.342994684328547,10.67891,9.68987,False,Personalized-FL
236,10.693172454833984,12.72928267622225,22.576925,18.965637,False,Personalized-FL
266,15.001347541809082,18.904780256663507,25.528543,20.257446,False,Personalized-FL
294,20.344636917114258,24.106695158499925,41.691525,35.1852,False,Personalized-FL
301,3.0765485763549805,3.8104366284586746,10.789541,8.711481,False,Personalized-FL
313,16.952396392822266,22.54340025416599,39.998646,30.078554,False,Personalized-FL
327,9.748797416687012,13.199616420836879,9.16425,6.7684097,False,Personalized-FL
331,91.55341339111328,175.47575397864802,101.785866,53.10616,False,Personalized-FL
356,8.931608200073242,8.965970874814804,887.5661,884.1644,False,Personalized-FL
400,7.823629379272461,8.357298405914905,37.850357,35.433357,True,Personalized-FL
468,5.746835708618164,7.865023393929643,15.712549,11.4808855,False,Personalized-FL
474,12.601466178894043,12.950458910259826,101.55317,98.81649,True,Personalized-FL
480,3.196214437484741,4.214660923398079,24.616465,18.668049,False,Personalized-FL
503,0.7418559789657593,0.9591309849067493,7.6463976,5.9142346,False,Personalized-FL
519,384.2324523925781,403.92863695212304,41.552155,39.526005,False,Personalized-FL
524,8.438462257385254,10.725460698830071,7.52784,5.922673,False,Personalized-FL
